SenderActor,Action,ReceiverActor,Date,Latitude,Longitude,Country,Source
govt,repress,anti,2013-02-11,31.1981,29.9192,Egypt,gdelt
govt,repress,anti,2013-02-11,30.05,31.25,Egypt,gdelt
anti,protest,govt,2013-02-12,30.05,31.25,Egypt,gdelt
govt,repress,anti,2013-02-12,30.05,31.25,Egypt,gdelt
govt,repress,anti,2013-02-12,30.05,31.25,Egypt,gdelt
anti,protest,govt,2013-02-15,30.05,31.25,Egypt,gdelt
govt,repress,anti,2013-02-15,30.9,31,Egypt,gdelt
govt,repress,anti,2013-02-20,30.05,31.25,Egypt,gdelt
govt,repress,anti,2013-02-21,30.05,31.25,Egypt,gdelt
govt,repress,anti,2013-03-08,30.05,31.25,Egypt,gdelt
govt,repress,anti,2013-03-09,30.05,31.25,Egypt,gdelt
govt,repress,anti,2013-03-09,30.05,31.25,Egypt,gdelt
govt,repress,anti,2013-03-17,30.05,31.25,Egypt,gdelt
govt,repress,anti,2013-03-21,30.05,31.25,Egypt,gdelt
govt,repress,anti,2013-03-21,30.05,31.25,Egypt,gdelt
govt,repress,anti,2013-03-21,30.7,31.8,Egypt,gdelt
govt,repress,anti,2013-03-22,30.05,31.25,Egypt,gdelt
anti,protest,govt,2013-03-29,30.05,31.25,Egypt,gdelt
govt,repress,anti,2013-04-20,30.05,31.25,Egypt,gdelt
govt,repress,anti,2013-05-03,30.05,31.25,Egypt,gdelt
govt,repress,anti,2013-05-17,30.05,31.25,Egypt,gdelt
anti,protest,govt,2013-06-27,30.05,31.25,Egypt,gdelt
anti,protest,govt,2013-06-30,30.05,31.25,Egypt,gdelt
anti,protest,govt,2013-06-30,30.6333,30.3833,Egypt,gdelt
govt,repress,anti,2013-06-30,30.05,31.25,Egypt,gdelt
anti,protest,govt,2013-07-01,30.05,31.25,Egypt,gdelt
anti,protest,govt,2013-07-01,27,30,Egypt,gdelt
anti,protest,govt,2013-07-02,27,30,Egypt,gdelt
anti,protest,govt,2013-07-03,30.05,31.25,Egypt,gdelt
anti,protest,govt,2013-07-05,30.05,31.25,Egypt,gdelt
anti,protest,govt,2013-07-06,30.05,31.25,Egypt,gdelt
govt,repress,anti,2013-07-07,31.1981,29.9192,Egypt,gdelt
anti,protest,govt,2013-07-08,30.05,31.25,Egypt,gdelt
anti,protest,govt,2013-07-08,30.05,31.25,Egypt,gdelt
govt,repress,anti,2013-07-08,30.05,31.25,Egypt,gdelt
govt,repress,anti,2013-07-08,30.05,31.25,Egypt,gdelt
anti,protest,govt,2013-07-13,30.05,31.25,Egypt,gdelt
anti,protest,govt,2013-07-15,30.05,31.25,Egypt,gdelt
govt,repress,anti,2013-07-15,30.05,31.25,Egypt,gdelt
anti,protest,govt,2013-07-16,30.05,31.25,Egypt,gdelt
anti,protest,govt,2013-07-16,29.9464,30.9169,Egypt,gdelt
govt,repress,anti,2013-07-16,30.05,31.25,Egypt,gdelt
anti,protest,govt,2013-07-17,30.0086,31.2122,Egypt,gdelt
anti,protest,govt,2013-07-17,30.05,31.25,Egypt,gdelt
anti,protest,govt,2013-07-20,31.0364,31.3807,Egypt,gdelt
anti,protest,govt,2013-07-22,30.05,31.25,Egypt,gdelt
govt,repress,anti,2011-01-02,30.0626,31.2497,Egypt,icews
govt,repress,anti,2011-01-03,30.0626,31.2497,Egypt,icews
govt,repress,anti,2011-01-03,30.0626,31.2497,Egypt,icews
govt,repress,anti,2011-01-03,30.0626,31.2497,Egypt,icews
govt,repress,anti,2011-01-03,30.0626,31.2497,Egypt,icews
govt,repress,anti,2011-01-04,30.0626,31.2497,Egypt,icews
govt,repress,anti,2011-01-04,30.0626,31.2497,Egypt,icews
govt,repress,anti,2011-01-04,30.0626,31.2497,Egypt,icews
govt,repress,anti,2011-01-11,31.2,29.9,Egypt,icews
govt,repress,anti,2011-01-12,30.0626,31.2497,Egypt,icews
govt,repress,anti,2011-01-12,30.0626,31.2497,Egypt,icews
govt,repress,anti,2011-01-12,28.3121,30.7101,Egypt,icews
govt,repress,anti,2011-01-13,30.0626,31.2497,Egypt,icews
