"SenderActor","Action","ReceiverActor","Date","Latitude","Longitude","Country","Source"
"govt","repress","anti","2012-09-11",39.9167,32.8333,"Turkey","ICEWS"
"govt","repress","anti","2012-09-11",37.9158,40.2189,"Turkey","ICEWS"
"govt","repress","anti","2012-09-16",39.9167,32.8333,"Turkey","ICEWS"
"govt","repress","anti","2012-09-16",37.5744,43.7408,"Turkey","ICEWS"
"govt","repress","anti","2012-09-16",37.5744,43.7408,"Turkey","ICEWS"
"govt","repress","anti","2012-09-16",39.9167,32.8333,"Turkey","ICEWS"
"govt","repress","anti","2012-09-17",37.5744,43.7408,"Turkey","ICEWS"
"govt","repress","anti","2012-09-18",37.5744,43.7408,"Turkey","ICEWS"
"govt","repress","anti","2012-09-21",39.9167,32.8333,"Turkey","ICEWS"
"govt","repress","anti","2012-09-22",38.8847,40.4939,"Turkey","ICEWS"
"govt","repress","anti","2012-09-23",39.9167,32.8333,"Turkey","ICEWS"
"govt","repress","anti","2012-09-23",39.9167,32.8333,"Turkey","ICEWS"
"govt","repress","anti","2012-09-25",39.9167,32.8333,"Turkey","ICEWS"
"govt","repress","anti","2012-09-27",37.2481,43.6136,"Turkey","ICEWS"
"govt","repress","anti","2012-09-28",39.9167,32.8333,"Turkey","ICEWS"
"govt","repress","anti","2012-09-28",39.9167,32.8333,"Turkey","ICEWS"
"govt","repress","anti","2012-10-02",37.3051,44.5742,"Turkey","ICEWS"
"govt","repress","anti","2012-10-02",37.3051,44.5742,"Turkey","ICEWS"
"govt","repress","anti","2012-10-02",37.1933,40.585,"Turkey","ICEWS"
"govt","repress","anti","2012-10-02",37.1933,40.585,"Turkey","ICEWS"
"govt","repress","anti","2012-10-03",38.6743,39.2232,"Turkey","ICEWS"
"govt","repress","anti","2012-10-03",39.9167,32.8333,"Turkey","ICEWS"
"govt","repress","anti","2012-10-04",38.6743,39.2232,"Turkey","ICEWS"
"govt","repress","anti","2012-10-04",38.6743,39.2232,"Turkey","ICEWS"
"govt","repress","anti","2012-10-05",40.9333,41.3667,"Turkey","ICEWS"
"govt","repress","anti","2012-10-07",39.9199,32.8543,"Turkey","ICEWS"
"govt","repress","anti","2012-10-07",39.9167,32.8333,"Turkey","ICEWS"
"govt","repress","anti","2012-10-12",39.9167,32.8333,"Turkey","ICEWS"
"govt","repress","anti","2012-10-12",39.9167,32.8333,"Turkey","ICEWS"
"govt","repress","anti","2012-10-15",37.2481,43.6136,"Turkey","ICEWS"
"govt","repress","anti","2012-10-15",37.5744,43.7408,"Turkey","ICEWS"
"govt","repress","anti","2012-10-15",40.2317,32.6839,"Turkey","ICEWS"
"govt","repress","anti","2012-10-17",37.2481,43.6136,"Turkey","ICEWS"
"govt","repress","anti","2012-10-20",39.9167,32.8333,"Turkey","ICEWS"
"govt","repress","anti","2012-10-26",39.9167,32.8333,"Turkey","ICEWS"
"govt","repress","anti","2012-10-29",37.5694,43.1681,"Turkey","ICEWS"
"govt","repress","anti","2012-10-29",39.9167,32.8333,"Turkey","ICEWS"
"govt","repress","anti","2012-11-01",37.5744,43.7408,"Turkey","ICEWS"
"govt","repress","anti","2012-11-03",37.3051,44.5742,"Turkey","ICEWS"
"govt","repress","anti","2012-11-03",39.9167,32.8333,"Turkey","ICEWS"
"govt","repress","anti","2012-11-04",41.0138,28.9497,"Turkey","ICEWS"
"govt","repress","anti","2012-11-04",37.3051,44.5742,"Turkey","ICEWS"
"govt","repress","anti","2012-11-04",37.3051,44.5742,"Turkey","ICEWS"
"govt","repress","anti","2012-11-04",40.2317,32.6839,"Turkey","ICEWS"
"govt","repress","anti","2012-11-05",39.9167,32.8333,"Turkey","ICEWS"
"govt","repress","anti","2012-11-06",39.9167,32.8333,"Turkey","ICEWS"
"govt","repress","anti","2012-11-06",37.5228,42.4594,"Turkey","ICEWS"
"govt","repress","anti","2012-11-09",39.9167,32.8333,"Turkey","ICEWS"
"govt","repress","anti","2012-11-09",39.9167,32.8333,"Turkey","ICEWS"
"govt","repress","anti","2012-11-09",39.9167,32.8333,"Turkey","ICEWS"
"govt","repress","anti","2012-11-09",37.3051,44.5742,"Turkey","ICEWS"
"govt","repress","anti","2012-11-13",39.9167,32.8333,"Turkey","ICEWS"
"govt","repress","anti","2012-11-14",39.9167,32.8333,"Turkey","ICEWS"
"govt","repress","anti","2012-11-18",37.5744,43.7408,"Turkey","ICEWS"
"govt","repress","anti","2012-11-18",37.5744,43.7408,"Turkey","ICEWS"
"govt","repress","anti","2012-11-19",39.9167,32.8333,"Turkey","ICEWS"
"govt","repress","anti","2012-11-24",38.8847,40.4939,"Turkey","ICEWS"
"govt","repress","anti","2012-11-25",38.8847,40.4939,"Turkey","ICEWS"
"govt","repress","anti","2012-11-26",37.9158,40.2189,"Turkey","ICEWS"
"govt","repress","anti","2012-12-05",39.9167,32.8333,"Turkey","ICEWS"
"govt","repress","anti","2012-12-06",41.0138,28.9497,"Turkey","ICEWS"
"govt","repress","anti","2012-12-06",37.0727,36.2494,"Turkey","ICEWS"
"govt","repress","anti","2012-12-17",39.9167,32.8333,"Turkey","ICEWS"
"govt","repress","anti","2013-01-06",36.2066,36.1572,"Turkey","ICEWS"
"govt","repress","anti","2013-01-08",37.2481,43.6136,"Turkey","ICEWS"
"govt","repress","anti","2013-01-08",37.2481,43.6136,"Turkey","ICEWS"
"govt","repress","anti","2013-02-07",37.5744,43.7408,"Turkey","ICEWS"
"govt","repress","anti","2013-02-18",39.9167,32.8333,"Turkey","ICEWS"
"govt","repress","anti","2013-03-01",38.9715,32.5174,"Turkey","ICEWS"
"govt","repress","anti","2013-03-17",38.9715,32.5174,"Turkey","ICEWS"
"govt","repress","anti","2013-04-08",39.9167,32.8333,"Turkey","ICEWS"
"govt","repress","anti","2013-04-09",39.9167,32.8333,"Turkey","ICEWS"
"govt","repress","anti","2013-04-10",39.9167,32.8333,"Turkey","ICEWS"
"govt","repress","anti","2013-04-26",39.9167,32.8333,"Turkey","ICEWS"
"govt","repress","anti","2013-05-01",41.0138,28.9497,"Turkey","ICEWS"
"govt","repress","anti","2013-05-01",41.0138,28.9497,"Turkey","ICEWS"
"govt","repress","anti","2013-05-01",41.0138,28.9497,"Turkey","ICEWS"
"govt","repress","anti","2013-05-02",41.0138,28.9497,"Turkey","ICEWS"
"govt","repress","anti","2013-05-03",41.0138,28.9497,"Turkey","ICEWS"
"govt","repress","anti","2013-05-19",39.9167,32.8333,"Turkey","ICEWS"
"govt","repress","anti","2013-05-19",36.2692,36.5672,"Turkey","ICEWS"
"govt","repress","anti","2013-05-31",39.9167,32.8333,"Turkey","ICEWS"
"govt","repress","anti","2013-05-31",41.0138,28.9497,"Turkey","ICEWS"
"govt","repress","anti","2013-05-31",41.0138,28.9497,"Turkey","ICEWS"
"govt","repress","anti","2013-05-31",41.0138,28.9497,"Turkey","ICEWS"
"govt","repress","anti","2013-05-31",39.9167,32.8333,"Turkey","ICEWS"
"govt","repress","anti","2013-05-31",41.0138,28.9497,"Turkey","ICEWS"
"govt","repress","anti","2013-05-31",39.9167,32.8333,"Turkey","ICEWS"
"govt","repress","anti","2013-05-31",41.0138,28.9497,"Turkey","ICEWS"
"govt","repress","anti","2013-06-01",41.0138,28.9497,"Turkey","ICEWS"
"govt","repress","anti","2013-06-01",41.0138,28.9497,"Turkey","ICEWS"
"govt","repress","anti","2013-06-01",39.9167,32.8333,"Turkey","ICEWS"
"govt","repress","anti","2013-06-01",41.0138,28.9497,"Turkey","ICEWS"
"govt","repress","anti","2013-06-01",41.0138,28.9497,"Turkey","ICEWS"
"govt","repress","anti","2013-06-01",41.0138,28.9497,"Turkey","ICEWS"
"govt","repress","anti","2013-06-01",41.0138,28.9497,"Turkey","ICEWS"
"govt","repress","anti","2013-06-01",41.0138,28.9497,"Turkey","ICEWS"
"govt","repress","anti","2013-06-01",41.0138,28.9497,"Turkey","ICEWS"
"govt","repress","anti","2013-06-01",41.0138,28.9497,"Turkey","ICEWS"
"govt","repress","anti","2013-06-01",41.0138,28.9497,"Turkey","ICEWS"
"govt","repress","anti","2013-06-01",41.0138,28.9497,"Turkey","ICEWS"
"govt","repress","anti","2013-06-02",39.9199,32.8543,"Turkey","ICEWS"
"govt","repress","anti","2013-06-02",39.9167,32.8333,"Turkey","ICEWS"
"govt","repress","anti","2013-06-02",39.9167,32.8333,"Turkey","ICEWS"
"govt","repress","anti","2013-06-02",41.0138,28.9497,"Turkey","ICEWS"
"govt","repress","anti","2013-06-02",39.9167,32.8333,"Turkey","ICEWS"
"govt","repress","anti","2013-06-02",41.0138,28.9497,"Turkey","ICEWS"
"govt","repress","anti","2013-06-02",41.0138,28.9497,"Turkey","ICEWS"
"govt","repress","anti","2013-06-02",41.0138,28.9497,"Turkey","ICEWS"
"govt","repress","anti","2013-06-02",39.9199,32.8543,"Turkey","ICEWS"
"govt","repress","anti","2013-06-02",41.0138,28.9497,"Turkey","ICEWS"
"govt","repress","anti","2013-06-02",39.9199,32.8543,"Turkey","ICEWS"
"govt","repress","anti","2013-06-02",41.0138,28.9497,"Turkey","ICEWS"
