"SenderActor","Action","ReceiverActor","Date","Latitude","Longitude","Country","Source"
"govt","fight","anti",2011-07-04,35.1318,36.7578,"Syria","gdelt"
"govt","fight","anti",2011-07-05,35.1318,36.7578,"Syria","gdelt"
"govt","fight","anti",2011-07-05,33.5,36.3,"Syria","gdelt"
"govt","fight","anti",2011-07-06,35.1318,36.7578,"Syria","gdelt"
"govt","fight","anti",2011-07-06,34.6684,36.2599,"Syria","gdelt"
"govt","fight","anti",2011-07-06,34.6684,36.2599,"Syria","gdelt"
"govt","fight","anti",2011-07-07,35.1318,36.7578,"Syria","gdelt"
"govt","fight","anti",2011-07-08,33.5,36.3,"Syria","gdelt"
"govt","fight","anti",2011-07-08,33.5,36.3,"Syria","gdelt"
"govt","fight","anti",2011-07-08,33.5,36.3,"Syria","gdelt"
"govt","fight","anti",2011-07-08,33.5,36.3,"Syria","gdelt"
"govt","fight","anti",2011-07-09,33.5,36.3,"Syria","gdelt"
"govt","fight","anti",2011-07-09,32.8706,36.2545,"Syria","gdelt"
"govt","fight","anti",2011-07-10,35.5148,35.7768,"Syria","gdelt"
"govt","fight","anti",2011-07-10,33.2456,35.6928,"Syria","gdelt"
"govt","fight","anti",2011-07-10,33.2456,35.6928,"Syria","gdelt"
"govt","fight","anti",2011-07-10,33.5,36.3,"Syria","gdelt"
"govt","fight","anti",2011-07-10,36.2028,37.1586,"Syria","gdelt"
"govt","fight","anti",2011-07-11,33.5,36.3,"Syria","gdelt"
"anti","fight","govt",2011-07-12,33.5,36.3,"Syria","gdelt"
"govt","fight","anti",2011-07-13,35.9306,36.6339,"Syria","gdelt"
"govt","fight","anti",2011-07-13,39,35,"Syria","gdelt"
"govt","fight","anti",2011-07-14,33.5,36.3,"Syria","gdelt"
"govt","fight","anti",2011-07-14,34.5608,38.2805,"Syria","gdelt"
"govt","fight","anti",2011-07-14,33.5,36.3,"Syria","gdelt"
"anti","fight","govt",2011-07-15,33.5,36.3,"Syria","gdelt"
"anti","fight","govt",2011-07-15,35.9306,36.6339,"Syria","gdelt"
"govt","fight","anti",2011-07-15,33.5495,36.3419,"Syria","gdelt"
"govt","fight","anti",2011-07-15,33.5,36.3,"Syria","gdelt"
"govt","fight","anti",2011-07-15,33.5,36.3,"Syria","gdelt"
"govt","fight","anti",2011-07-15,35.9306,36.6339,"Syria","gdelt"
"govt","fight","anti",2011-07-15,34.7268,36.7234,"Syria","gdelt"
"govt","fight","anti",2011-07-15,35.9306,36.6339,"Syria","gdelt"
"govt","fight","anti",2011-07-15,33.5,36.3,"Syria","gdelt"
"govt","fight","anti",2011-07-15,34.889,35.8866,"Syria","gdelt"
"govt","fight","anti",2011-07-15,33.5,36.3,"Syria","gdelt"
"govt","fight","anti",2011-07-15,35.9306,36.6339,"Syria","gdelt"
"anti","fight","govt",2011-07-16,35.9306,36.6339,"Syria","gdelt"
"govt","fight","anti",2011-07-16,33.5,36.3,"Syria","gdelt"
"govt","fight","anti",2011-07-16,35.1318,36.7578,"Syria","gdelt"
"govt","fight","anti",2011-07-16,33.5,36.3,"Syria","gdelt"
"govt","fight","anti",2011-07-16,35.9306,36.6339,"Syria","gdelt"
"govt","fight","anti",2011-07-17,33.5,36.3,"Syria","gdelt"
"govt","fight","anti",2011-07-18,34.7268,36.7234,"Syria","gdelt"
"govt","fight","anti",2011-07-19,33.5,36.3,"Syria","gdelt"
"govt","fight","anti",2011-07-19,34.7268,36.7234,"Syria","gdelt"
"govt","fight","anti",2011-07-19,35.7631,36.5603,"Syria","gdelt"
"govt","fight","anti",2011-07-19,33.5,36.3,"Syria","gdelt"
"govt","fight","anti",2011-07-19,34.7268,36.7234,"Syria","gdelt"
"govt","fight","anti",2011-07-20,34.7268,36.7234,"Syria","gdelt"
"govt","fight","anti",2011-07-20,34.7268,36.7234,"Syria","gdelt"
"anti","fight","govt",2011-07-21,34.7268,36.7234,"Syria","gdelt"
"govt","fight","anti",2011-07-21,36.2028,37.1586,"Syria","gdelt"
"govt","fight","anti",2011-07-21,36.2028,37.1586,"Syria","gdelt"
"govt","fight","anti",2011-07-22,35.7631,36.5603,"Syria","gdelt"
"govt","fight","anti",2011-07-22,33.5,36.3,"Syria","gdelt"
"govt","fight","anti",2011-07-22,35.9306,36.6339,"Syria","gdelt"
"govt","fight","anti",2011-07-22,34.7268,36.7234,"Syria","gdelt"
"govt","fight","anti",2011-07-22,35.9306,36.6339,"Syria","gdelt"
"govt","fight","anti",2011-07-22,35.9306,36.6339,"Syria","gdelt"
"govt","fight","anti",2011-07-22,33.5495,36.3419,"Syria","gdelt"
"govt","fight","anti",2011-07-22,33.5,36.3,"Syria","gdelt"
"govt","fight","anti",2011-07-22,33.4841,36.3729,"Syria","gdelt"
"govt","fight","anti",2011-07-22,33.5,36.3,"Syria","gdelt"
"govt","fight","anti",2011-07-22,36.2028,37.1586,"Syria","gdelt"
"govt","fight","anti",2011-07-22,36.2028,37.1586,"Syria","gdelt"
"govt","fight","anti",2011-07-22,33.4841,36.3729,"Syria","gdelt"
"govt","fight","anti",2011-07-23,35.9306,36.6339,"Syria","gdelt"
"govt","fight","anti",2011-07-24,33.5,36.3,"Syria","gdelt"
"govt","fight","anti",2011-07-27,33.5,36.3,"Syria","gdelt"
"govt","fight","anti",2011-07-27,33.559,36.3643,"Syria","gdelt"
"govt","fight","anti",2011-07-27,33.559,36.3643,"Syria","gdelt"
"govt","fight","anti",2011-07-28,33.559,36.3643,"Syria","gdelt"
"govt","fight","anti",2011-07-29,35.5148,35.7768,"Syria","gdelt"
"govt","fight","anti",2011-07-29,32.6189,36.1021,"Syria","gdelt"
"govt","fight","anti",2011-07-29,34.7268,36.7234,"Syria","gdelt"
"govt","fight","anti",2011-07-29,33.6903,36.1035,"Syria","gdelt"
"govt","fight","anti",2011-07-29,35.5148,35.7768,"Syria","gdelt"
"govt","fight","anti",2011-07-29,32.6189,36.1021,"Syria","gdelt"
"govt","fight","anti",2011-07-29,34.7268,36.7234,"Syria","gdelt"
"govt","fight","anti",2011-07-29,33.6903,36.1035,"Syria","gdelt"
"govt","fight","anti",2011-07-29,35.5148,35.7768,"Syria","gdelt"
"govt","fight","anti",2011-07-29,34.7268,36.7234,"Syria","gdelt"
"govt","fight","anti",2011-07-30,33.5,36.3,"Syria","gdelt"
"govt","fight","anti",2011-07-30,35.7631,36.5603,"Syria","gdelt"
"govt","fight","anti",2011-07-30,33.5,36.3,"Syria","gdelt"
"govt","fight","anti",2011-07-30,35.1318,36.7578,"Syria","gdelt"
"govt","fight","anti",2011-07-30,34.6684,36.2599,"Syria","gdelt"
"anti","fight","govt",2011-07-31,32.6189,36.1021,"Syria","gdelt"
"anti","fight","govt",2011-07-31,33.5,36.3,"Syria","gdelt"
"govt","fight","anti",2011-07-31,35.7631,36.5603,"Syria","gdelt"
"govt","fight","anti",2011-07-31,33.5,36.3,"Syria","gdelt"
"govt","fight","anti",2011-07-31,36.3667,38.8833,"Syria","gdelt"
"govt","fight","anti",2011-07-31,35.7631,36.5603,"Syria","gdelt"
"govt","fight","anti",2011-07-31,33.5,36.3,"Syria","gdelt"
"govt","fight","anti",2011-07-31,34.7268,36.7234,"Syria","gdelt"
"govt","fight","anti",2011-07-31,34.6684,36.2599,"Syria","gdelt"
"govt","fight","anti",2011-07-31,34.6684,36.2599,"Syria","gdelt"
"govt","fight","anti",2011-07-31,33.5,36.3,"Syria","gdelt"
"govt","fight","anti",2011-07-31,33.5,36.3,"Syria","gdelt"
"govt","fight","anti",2011-07-31,33.5,36.3,"Syria","gdelt"
"govt","fight","anti",2011-08-01,35.958,37.1142,"Syria","gdelt"
"govt","fight","anti",2011-08-01,35.7631,36.5603,"Syria","gdelt"
"govt","fight","anti",2011-08-01,33.5,36.3,"Syria","gdelt"
"govt","fight","anti",2011-08-01,35.1318,36.7578,"Syria","gdelt"
"govt","fight","anti",2011-08-01,33.5,36.3,"Syria","gdelt"
"govt","fight","anti",2011-08-01,34.6684,36.2599,"Syria","gdelt"
"govt","fight","anti",2011-08-01,33.5,36.3,"Syria","gdelt"
"govt","fight","anti",2011-08-01,33.5,36.3,"Syria","gdelt"
"govt","fight","anti",2011-08-01,33.5,36.3,"Syria","gdelt"
"govt","fight","anti",2011-08-01,34.7126,35.9449,"Syria","gdelt"
"govt","fight","anti",2011-08-02,33.5,36.3,"Syria","gdelt"
"govt","fight","anti",2011-08-02,35.1318,36.7578,"Syria","gdelt"
"govt","fight","anti",2011-08-02,33.5,36.3,"Syria","gdelt"
"govt","fight","anti",2011-08-02,35.1318,36.7578,"Syria","gdelt"
"govt","fight","anti",2011-08-02,35.1318,36.7578,"Syria","gdelt"
"anti","fight","govt",2011-08-03,33.5,36.3,"Syria","gdelt"
"anti","fight","govt",2011-08-03,33.5,36.3,"Syria","gdelt"
"govt","fight","anti",2011-08-03,33.5,36.3,"Syria","gdelt"
"govt","fight","anti",2011-08-03,34.7268,36.7234,"Syria","gdelt"
"govt","fight","anti",2011-08-03,34.9265,36.7324,"Syria","gdelt"
"govt","fight","anti",2011-08-03,34.9265,36.7324,"Syria","gdelt"
"govt","fight","anti",2011-08-03,33.5,36.3,"Syria","gdelt"
"govt","fight","anti",2011-08-03,33.5,36.3,"Syria","gdelt"
"govt","fight","anti",2011-08-04,35.9909,37.0517,"Syria","gdelt"
"govt","fight","anti",2011-08-04,35.9909,37.0517,"Syria","gdelt"
"govt","fight","anti",2011-08-04,33.5,36.3,"Syria","gdelt"
"govt","fight","anti",2011-08-04,33.5,36.3,"Syria","gdelt"
"govt","fight","anti",2011-08-04,33.5,36.3,"Syria","gdelt"
"govt","fight","anti",2011-08-04,33.5,36.3,"Syria","gdelt"
"govt","fight","anti",2011-08-05,36.2028,37.1586,"Syria","gdelt"
"govt","fight","anti",2011-08-05,35.9909,37.0517,"Syria","gdelt"
"govt","fight","anti",2011-08-05,35.9909,37.0517,"Syria","gdelt"
"govt","fight","anti",2011-08-05,33.4849,36.2928,"Syria","gdelt"
"govt","fight","anti",2011-08-05,34.7268,36.7234,"Syria","gdelt"
"govt","fight","anti",2011-08-05,33.5,36.3,"Syria","gdelt"
"govt","fight","anti",2011-08-05,34.7268,36.7234,"Syria","gdelt"
"govt","fight","anti",2011-08-06,36.2028,37.1586,"Syria","gdelt"
"govt","fight","anti",2011-08-06,33.5,36.3,"Syria","gdelt"
"govt","fight","anti",2011-08-06,35.1318,36.7578,"Syria","gdelt"
"govt","fight","anti",2011-08-06,33.5,36.3,"Syria","gdelt"
"govt","fight","anti",2011-08-06,33.5399,36.3672,"Syria","gdelt"
"anti","fight","govt",2011-08-07,33.5,36.3,"Syria","gdelt"
"govt","fight","anti",2011-08-07,33.5,36.3,"Syria","gdelt"
"govt","fight","anti",2011-08-07,35.1318,36.7578,"Syria","gdelt"
"govt","fight","anti",2011-08-07,34.7268,36.7234,"Syria","gdelt"
"govt","fight","anti",2011-08-07,34.7268,36.7234,"Syria","gdelt"
"govt","fight","anti",2011-08-07,35.9909,37.0517,"Syria","gdelt"
"govt","fight","anti",2011-08-07,35.9909,37.0517,"Syria","gdelt"
"govt","fight","anti",2011-08-07,35.1318,36.7578,"Syria","gdelt"
"govt","fight","anti",2011-08-07,36.3667,38.8833,"Syria","gdelt"
"govt","fight","anti",2011-08-08,34.7268,36.7234,"Syria","gdelt"
"anti","fight","govt",2011-08-09,33.5,36.3,"Syria","gdelt"
"govt","fight","anti",2011-08-09,33.5,36.3,"Syria","gdelt"
"govt","fight","anti",2011-08-09,34.7268,36.7234,"Syria","gdelt"
"govt","fight","anti",2011-08-09,33.5,36.3,"Syria","gdelt"
"govt","fight","anti",2011-08-09,33.5,36.3,"Syria","gdelt"
"govt","fight","anti",2011-08-10,34.6994,36.6781,"Syria","gdelt"
"govt","fight","anti",2011-08-10,34.6994,36.6781,"Syria","gdelt"
"govt","fight","anti",2011-08-11,33.2456,35.6928,"Syria","gdelt"
"govt","fight","anti",2011-08-11,34.7268,36.7234,"Syria","gdelt"
"govt","fight","anti",2011-08-12,34.7268,36.7234,"Syria","gdelt"
"govt","fight","anti",2011-08-12,35.3359,40.1408,"Syria","gdelt"
"govt","fight","anti",2011-08-12,36.2028,37.1586,"Syria","gdelt"
"govt","fight","anti",2011-08-12,33.5,36.3,"Syria","gdelt"
"govt","fight","anti",2011-08-12,35.9306,36.6339,"Syria","gdelt"
"govt","fight","anti",2011-08-12,36.2028,37.1586,"Syria","gdelt"
"govt","fight","anti",2011-08-12,35.5148,35.7768,"Syria","gdelt"
"govt","fight","anti",2011-08-12,35.9306,36.6339,"Syria","gdelt"
"govt","fight","anti",2011-08-13,34.7517,35.9896,"Syria","gdelt"
"govt","fight","anti",2011-08-13,33.5,36.3,"Syria","gdelt"
"govt","fight","anti",2011-08-13,33.5717,36.4027,"Syria","gdelt"
"govt","fight","anti",2011-08-13,33.5,36.3,"Syria","gdelt"
"govt","fight","anti",2011-08-13,33.5,36.3,"Syria","gdelt"
"govt","fight","anti",2011-08-13,34.7268,36.7234,"Syria","gdelt"
"govt","fight","anti",2011-08-14,35.1318,36.7578,"Syria","gdelt"
"govt","fight","anti",2011-08-14,35.1318,36.7578,"Syria","gdelt"
"govt","fight","anti",2011-08-15,34.7268,36.7234,"Syria","gdelt"
"govt","fight","anti",2011-08-15,35.1318,36.7578,"Syria","gdelt"
"govt","fight","anti",2011-08-17,35.1318,36.7578,"Syria","gdelt"
"govt","fight","anti",2011-08-17,35.1318,36.7578,"Syria","gdelt"
"govt","fight","anti",2011-08-17,34.7268,36.7234,"Syria","gdelt"
"anti","fight","govt",2011-08-18,33.5,36.3,"Syria","gdelt"
"anti","fight","govt",2011-08-18,35.1318,36.7578,"Syria","gdelt"
"govt","fight","anti",2011-08-18,35.9306,36.6339,"Syria","gdelt"
"govt","fight","anti",2011-08-19,34.9265,36.7324,"Syria","gdelt"
"govt","fight","anti",2011-08-19,33.5,36.3,"Syria","gdelt"
"govt","fight","anti",2011-08-19,33.559,36.3643,"Syria","gdelt"
"govt","fight","anti",2011-08-19,34.7268,36.7234,"Syria","gdelt"
"govt","fight","anti",2011-08-19,35.5833,35.75,"Syria","gdelt"
"govt","fight","anti",2011-08-19,33.5,36.3,"Syria","gdelt"
"govt","fight","anti",2011-08-20,33.5,36.3,"Syria","gdelt"
"govt","fight","anti",2011-08-20,34.7268,36.7234,"Syria","gdelt"
"govt","fight","anti",2011-08-22,34.7268,36.7234,"Syria","gdelt"
"govt","fight","anti",2011-08-23,34.7268,36.7234,"Syria","gdelt"
"govt","fight","anti",2011-08-23,34.7268,36.7234,"Syria","gdelt"
"govt","fight","anti",2011-08-25,33.5,36.3,"Syria","gdelt"
"govt","fight","anti",2011-08-26,33.3572,36.2428,"Syria","gdelt"
"govt","fight","anti",2011-08-26,33.5,36.3,"Syria","gdelt"
"govt","fight","anti",2011-08-26,33.5,36.3,"Syria","gdelt"
"govt","fight","anti",2011-08-26,35.1318,36.7578,"Syria","gdelt"
"govt","fight","anti",2011-08-26,35.1318,36.7578,"Syria","gdelt"
"govt","fight","anti",2011-08-26,35.9306,36.6339,"Syria","gdelt"
"govt","fight","anti",2011-08-27,35.5148,35.7768,"Syria","gdelt"
"govt","fight","anti",2011-08-27,33.5,36.3,"Syria","gdelt"
"govt","fight","anti",2011-08-27,33.5,36.3,"Syria","gdelt"
"govt","fight","anti",2011-08-27,35.1318,36.7578,"Syria","gdelt"
"govt","fight","anti",2011-08-27,33.5,36.3,"Syria","gdelt"
"govt","fight","anti",2011-08-27,33.5,36.3,"Syria","gdelt"
"govt","fight","anti",2011-08-27,35.9306,36.6339,"Syria","gdelt"
"govt","fight","anti",2011-08-28,33.5,36.3,"Syria","gdelt"
"govt","fight","anti",2011-08-28,34.7268,36.7234,"Syria","gdelt"
"anti","fight","govt",2011-08-29,33.5,36.3833,"Syria","gdelt"
"govt","fight","anti",2011-08-29,34.9265,36.7324,"Syria","gdelt"
"govt","fight","anti",2011-08-29,35.9306,36.6339,"Syria","gdelt"
"govt","fight","anti",2011-08-29,33.5,36.3,"Syria","gdelt"
"govt","fight","anti",2011-08-30,35.9306,36.6339,"Syria","gdelt"
"govt","fight","anti",2011-08-30,33.018,36.1281,"Syria","gdelt"
"govt","fight","anti",2011-08-30,33.5,36.3,"Syria","gdelt"
"govt","fight","anti",2011-08-30,32.6288,36.2243,"Syria","gdelt"
"govt","fight","anti",2011-08-30,33.5,36.3,"Syria","gdelt"
"govt","fight","anti",2011-08-30,35.9306,36.6339,"Syria","gdelt"
"govt","fight","anti",2011-08-30,33.018,36.1281,"Syria","gdelt"
"anti","fight","govt",2011-08-31,33.5,36.3,"Syria","gdelt"
"govt","fight","anti",2011-08-31,33.5,36.3,"Syria","gdelt"
"govt","fight","anti",2011-08-31,33.5,36.3,"Syria","gdelt"
"govt","fight","anti",2011-08-31,34.7268,36.7234,"Syria","gdelt"
"govt","fight","anti",2011-09-01,33.5,36.3,"Syria","gdelt"
"govt","fight","anti",2011-09-01,34.7268,36.7234,"Syria","gdelt"
"govt","fight","anti",2011-09-01,35.1318,36.7578,"Syria","gdelt"
"govt","fight","anti",2011-09-02,33.5,36.3,"Syria","gdelt"
"govt","fight","anti",2011-09-02,34.7268,36.7234,"Syria","gdelt"
"govt","fight","anti",2011-09-02,35.1318,36.7578,"Syria","gdelt"
"govt","fight","anti",2011-09-03,33.5,36.3,"Syria","gdelt"
"govt","fight","anti",2011-09-03,33.5,36.3,"Syria","gdelt"
"govt","fight","anti",2011-09-03,33.5,36.3,"Syria","gdelt"
"govt","fight","anti",2011-09-04,33.5,36.3,"Syria","gdelt"
"govt","fight","anti",2011-09-04,35.9306,36.6339,"Syria","gdelt"
"govt","fight","anti",2011-09-04,33.5,36.3,"Syria","gdelt"
"govt","fight","anti",2011-09-05,33.5,36.3,"Syria","gdelt"
"govt","fight","anti",2011-09-05,34.7268,36.7234,"Syria","gdelt"
"govt","fight","anti",2011-09-05,34.7268,36.7234,"Syria","gdelt"
"govt","fight","anti",2011-09-06,35.1318,36.7578,"Syria","gdelt"
"govt","fight","anti",2011-09-07,34.7268,36.7234,"Syria","gdelt"
"govt","fight","anti",2011-09-07,34.7268,36.7234,"Syria","gdelt"
"govt","fight","anti",2011-09-07,35.1318,36.7578,"Syria","gdelt"
"govt","fight","anti",2011-09-07,34.7268,36.7234,"Syria","gdelt"
"govt","fight","anti",2011-09-08,34.7268,36.7234,"Syria","gdelt"
"govt","fight","anti",2011-09-09,33.5,36.3,"Syria","gdelt"
"govt","fight","anti",2011-09-10,33.5,36.3,"Syria","gdelt"
"govt","fight","anti",2011-09-10,34.7268,36.7234,"Syria","gdelt"
"govt","fight","anti",2011-09-12,33.5,36.3,"Syria","gdelt"
"anti","fight","govt",2011-09-13,34.9265,36.7324,"Syria","gdelt"
"govt","fight","anti",2011-09-13,33.5,36.3,"Syria","gdelt"
"govt","fight","anti",2011-09-13,35.1318,36.7578,"Syria","gdelt"
"govt","fight","anti",2011-09-13,35.1318,36.7578,"Syria","gdelt"
"govt","fight","anti",2011-09-13,35.1318,36.7578,"Syria","gdelt"
"govt","fight","anti",2011-09-13,33.5,36.3,"Syria","gdelt"
"govt","fight","anti",2011-09-13,33.5,36.3,"Syria","gdelt"
"govt","fight","anti",2011-09-14,35.7403,36.5641,"Syria","gdelt"
"govt","fight","anti",2011-09-14,35.1318,36.7578,"Syria","gdelt"
"govt","fight","anti",2011-09-14,35.1318,36.7578,"Syria","gdelt"
"govt","fight","anti",2011-09-14,35.7403,36.5641,"Syria","gdelt"
"govt","fight","anti",2011-09-16,33.5,36.3,"Syria","gdelt"
"govt","fight","anti",2011-09-16,34.7268,36.7234,"Syria","gdelt"
"govt","fight","anti",2011-09-17,35.9306,36.6339,"Syria","gdelt"
"govt","fight","anti",2011-09-17,33.5,36.3,"Syria","gdelt"
"govt","fight","anti",2011-09-17,36.3667,38.8833,"Syria","gdelt"
"govt","fight","anti",2011-09-17,33.5,36.3,"Syria","gdelt"
"govt","fight","anti",2011-09-18,33.5,36.3,"Syria","gdelt"
"govt","fight","anti",2011-09-18,34.7268,36.7234,"Syria","gdelt"
"govt","fight","anti",2011-09-18,34.7268,36.7234,"Syria","gdelt"
"govt","fight","anti",2011-09-19,33.5,36.3,"Syria","gdelt"
"govt","fight","anti",2011-09-19,36.2028,37.1586,"Syria","gdelt"
"govt","fight","anti",2011-09-19,36.2028,37.1586,"Syria","gdelt"
"govt","fight","anti",2011-09-19,34.7268,36.7234,"Syria","gdelt"
"govt","fight","anti",2011-09-19,36.2028,37.1586,"Syria","gdelt"
"govt","fight","anti",2011-09-19,33.5399,36.3672,"Syria","gdelt"
"govt","fight","anti",2011-09-20,33.5,36.3,"Syria","gdelt"
"govt","fight","anti",2011-09-21,33.5,36.3,"Syria","gdelt"
"govt","fight","anti",2011-09-21,34.7268,36.7234,"Syria","gdelt"
"govt","fight","anti",2011-09-23,34.7268,36.7234,"Syria","gdelt"
"govt","fight","anti",2011-09-23,32.5343,36.8397,"Syria","gdelt"
"govt","fight","anti",2011-09-23,34.7268,36.7234,"Syria","gdelt"
"govt","fight","anti",2011-09-23,33.5,36.3,"Syria","gdelt"
"govt","fight","anti",2011-09-23,33.5,36.3,"Syria","gdelt"
"govt","fight","anti",2011-09-23,34.7268,36.7234,"Syria","gdelt"
"govt","fight","anti",2011-09-23,34.7268,36.7234,"Syria","gdelt"
"govt","fight","anti",2011-09-23,33.5,36.3,"Syria","gdelt"
"govt","fight","anti",2011-09-24,33.5,36.3,"Syria","gdelt"
"govt","fight","anti",2011-09-25,34.7268,36.7234,"Syria","gdelt"
"govt","fight","anti",2011-09-26,34.7268,36.7234,"Syria","gdelt"
"govt","fight","anti",2011-09-26,33.5,36.3,"Syria","gdelt"
"govt","fight","anti",2011-09-27,34.9265,36.7324,"Syria","gdelt"
"govt","fight","anti",2011-09-27,33.5,36.3,"Syria","gdelt"
"govt","fight","anti",2011-09-28,34.9265,36.7324,"Syria","gdelt"
"govt","fight","anti",2011-09-29,34.7268,36.7234,"Syria","gdelt"
"govt","fight","anti",2011-09-29,34.7268,36.7234,"Syria","gdelt"
"govt","fight","anti",2011-09-29,36.2028,37.1586,"Syria","gdelt"
"govt","fight","anti",2011-09-30,35.1318,36.7578,"Syria","gdelt"
"govt","fight","anti",2011-10-01,34.9265,36.7324,"Syria","gdelt"
"govt","fight","anti",2011-10-04,33.5,36.3,"Syria","gdelt"
"govt","fight","anti",2011-10-04,35.9306,36.6339,"Syria","gdelt"
"govt","fight","anti",2011-10-07,33.5,36.3,"Syria","gdelt"
"govt","fight","anti",2011-10-07,33.5,36.3,"Syria","gdelt"
"govt","fight","anti",2011-10-08,33.5,36.3,"Syria","gdelt"
"anti","fight","govt",2011-10-13,35.9733,36.7495,"Syria","gdelt"
"anti","fight","govt",2011-10-13,35.9733,36.7495,"Syria","gdelt"
"govt","fight","anti",2011-10-13,34.9265,36.7324,"Syria","gdelt"
"govt","fight","anti",2011-10-13,35.9306,36.6339,"Syria","gdelt"
"anti","fight","govt",2011-10-14,35.9733,36.7495,"Syria","gdelt"
"anti","fight","govt",2011-10-14,35.9306,36.6339,"Syria","gdelt"
"govt","fight","anti",2011-10-14,34.9265,36.7324,"Syria","gdelt"
"govt","fight","anti",2011-10-14,33.5,36.3,"Syria","gdelt"
"govt","fight","anti",2011-10-14,34.7268,36.7234,"Syria","gdelt"
"govt","fight","anti",2011-10-14,35.9306,36.6339,"Syria","gdelt"
"govt","fight","anti",2011-10-14,33.5165,36.3843,"Syria","gdelt"
"anti","fight","govt",2011-10-15,33.5,36.3,"Syria","gdelt"
"anti","fight","govt",2011-10-15,35.9733,36.7495,"Syria","gdelt"
"govt","fight","anti",2011-10-15,34.7268,36.7234,"Syria","gdelt"
"govt","fight","anti",2011-10-15,35.9306,36.6339,"Syria","gdelt"
"govt","fight","anti",2011-10-15,34.7268,36.7234,"Syria","gdelt"
"govt","fight","anti",2011-10-15,35.9306,36.6339,"Syria","gdelt"
"govt","fight","anti",2011-10-15,33.018,36.1281,"Syria","gdelt"
"govt","fight","anti",2011-10-15,35.1318,36.7578,"Syria","gdelt"
"govt","fight","anti",2011-10-16,33.5,36.3,"Syria","gdelt"
"govt","fight","anti",2011-10-16,34.7268,36.7234,"Syria","gdelt"
"govt","fight","anti",2011-10-16,33.5,36.3,"Syria","gdelt"
"govt","fight","anti",2011-10-16,35.1318,36.7578,"Syria","gdelt"
"govt","fight","anti",2011-10-17,33.5,36.3,"Syria","gdelt"
"govt","fight","anti",2011-10-17,35.6161,36.5907,"Syria","gdelt"
"govt","fight","anti",2011-10-17,33.5,36.3,"Syria","gdelt"
"govt","fight","anti",2011-10-17,34.7268,36.7234,"Syria","gdelt"
"govt","fight","anti",2011-10-18,33.5,36.3,"Syria","gdelt"
"govt","fight","anti",2011-10-19,33.5,36.3,"Syria","gdelt"
"govt","fight","anti",2011-10-19,36.2028,37.1586,"Syria","gdelt"
"govt","fight","anti",2011-10-19,33.5,36.3,"Syria","gdelt"
"govt","fight","anti",2011-10-19,34.7268,36.7234,"Syria","gdelt"
"govt","fight","anti",2011-10-19,33.5,36.3,"Syria","gdelt"
"govt","fight","anti",2011-10-20,33.5,36.3,"Syria","gdelt"
"govt","fight","anti",2011-10-21,35.7631,36.5603,"Syria","gdelt"
"govt","fight","anti",2011-10-21,35.1318,36.7578,"Syria","gdelt"
"govt","fight","anti",2011-10-21,35.9306,36.6339,"Syria","gdelt"
"govt","fight","anti",2011-10-21,33.5165,36.3843,"Syria","gdelt"
"govt","fight","anti",2011-10-21,35.1318,36.7578,"Syria","gdelt"
"govt","fight","anti",2011-10-21,33.5,36.3,"Syria","gdelt"
"govt","fight","anti",2011-10-21,35.1318,36.7578,"Syria","gdelt"
"govt","fight","anti",2011-10-21,35.9306,36.6339,"Syria","gdelt"
"govt","fight","anti",2011-10-21,33.5165,36.3843,"Syria","gdelt"
"govt","fight","anti",2011-10-21,33.5,36.3,"Syria","gdelt"
"govt","fight","anti",2011-10-21,33.5165,36.3843,"Syria","gdelt"
"govt","fight","anti",2011-10-21,33.5165,36.3843,"Syria","gdelt"
"govt","fight","anti",2011-10-21,35.9306,36.6339,"Syria","gdelt"
"govt","fight","anti",2011-10-22,35.9306,36.6339,"Syria","gdelt"
"govt","fight","anti",2011-10-22,34.7517,35.9896,"Syria","gdelt"
"govt","fight","anti",2011-10-22,33.5165,36.3843,"Syria","gdelt"
"govt","fight","anti",2011-10-22,36.2028,37.1586,"Syria","gdelt"
"govt","fight","anti",2011-10-22,34.7268,36.7234,"Syria","gdelt"
"govt","fight","anti",2011-10-22,36.7837,40.7821,"Syria","gdelt"
"govt","fight","anti",2011-10-22,33.5,36.3,"Syria","gdelt"
"govt","fight","anti",2011-10-22,34.7268,36.7234,"Syria","gdelt"
"govt","fight","anti",2011-10-22,36.7837,40.7821,"Syria","gdelt"
"govt","fight","anti",2011-10-22,33.5165,36.3843,"Syria","gdelt"
"govt","fight","anti",2011-10-22,35.9306,36.6339,"Syria","gdelt"
"govt","fight","anti",2011-10-22,34.7268,36.7234,"Syria","gdelt"
"govt","fight","anti",2011-10-22,34.7268,36.7234,"Syria","gdelt"
"govt","fight","anti",2011-10-22,34.7517,35.9896,"Syria","gdelt"
"govt","fight","anti",2011-10-22,35.9306,36.6339,"Syria","gdelt"
"govt","fight","anti",2011-10-22,35.9306,36.6339,"Syria","gdelt"
"anti","fight","govt",2011-10-26,33.5,36.3,"Syria","gdelt"
"govt","fight","anti",2011-10-26,33.5,36.3,"Syria","gdelt"
"govt","fight","anti",2011-10-28,35.1318,36.7578,"Syria","gdelt"
"govt","fight","anti",2011-10-28,35.5148,35.7768,"Syria","gdelt"
"govt","fight","anti",2011-10-28,35.9306,36.6339,"Syria","gdelt"
